Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2811289,0,0,0,0.0132731,0.0334766,0.597249,-0.010472,-0.865683,-0.00523599,-0.0102537,-0.865754,-0.0080541,256,378,2.72031,-0.765001,0
3212091,0,0,0,0.0131897,0.0333244,0.602738,-0.010472,-0.87441,0,-0.0101703,-0.874328,-0.00830775,256,377,2.6764,-0.748504,0
3519415,0,0,0,0.0131897,0.0333244,0.602738,-0.010472,-0.87441,0,-0.0101703,-0.874328,-0.00830775,256,375,2.7028,-0.750923,0
4114448,0,0,0,0.0132458,0.0333645,0.608341,-0.0122173,-0.867429,-0.00349066,-0.0119717,-0.867387,-0.0174007,256,371,2.80132,-0.764844,0
4456542,0,0,0,0.013343,0.033338,0.60937,-0.0122173,-0.865683,-0.00349066,-0.0120689,-0.865615,-0.0184306,255,373,2.78659,-0.775834,0
4755120,0,0,0,0.0137591,0.0333893,0.611596,-0.0122173,-0.865683,-0.00349066,-0.012485,-0.865666,-0.0206564,256,374,2.77326,-0.763509,0
6284825,0,0,0,0.015136,0.033702,0.613337,-0.015708,-0.886627,0.0279253,-0.0173526,-0.886923,0.00901897,257,375,2.6323,-0.660774,0
7523493,0,0,0,0.015136,0.033702,0.613337,-0.0122173,-0.942478,0.0401426,-0.0138619,-0.942774,0.0212363,256,378,2.22741,-0.643695,0
8111535,0,0,0,0.0126354,0.0332961,0.619069,-0.0122173,-0.945968,0.0418879,-0.0113613,-0.945858,0.0172495,256,379,2.19423,-0.628729,0
8395921,0,0,0,0.0126354,0.0332961,0.619069,-0.0122173,-0.947714,0.0418879,-0.0113613,-0.947604,0.0172495,253,377,2.20865,-0.666058,0
12000806,0,0,0,0.0124397,0.0334511,0.62381,-0.00698132,-1.00531,0.0453786,-0.00592965,-1.00535,0.0159994,244,332,2.41468,-0.798739,0
12269032,0,0,0,0.0125206,0.0334996,0.626028,-0.00698132,-1.0088,0.0471239,-0.00601051,-1.00889,0.0155267,244,334,2.36617,-0.793606,0
12545243,0,0,0,0.0124699,0.0335149,0.625774,-0.00698132,-1.01055,0.0471239,-0.0059598,-1.01065,0.0157804,245,330,2.4068,-0.782944,0
12808863,0,0,0,0.0124699,0.0335149,0.625774,-0.00698132,-1.01229,0.0471239,-0.0059598,-1.0124,0.0157804,245,330,2.39506,-0.782851,0
13313743,0,0,0,0.0123469,0.0335233,0.625418,-0.00698132,-1.01753,0.0488692,-0.00583683,-1.01764,0.0178817,245,329,2.37459,-0.778502,0
13620827,0,0,0,0.0123469,0.0335233,0.625418,-0.00698132,-1.02276,0.0488692,-0.00583683,-1.02288,0.0178817,243,291,2.86296,-0.822937,0
13889846,0,0,0,0.0123469,0.0335233,0.625418,-0.00349066,-1.03498,0.0523599,-0.00234617,-1.0351,0.0213724,242,290,2.79792,-0.827738,0
14148417,0,0,0,0.0123469,0.0335233,0.625418,-0.00698132,-1.03673,0.0541052,-0.00583683,-1.03684,0.0231177,242,289,2.79742,-0.820894,0
14402599,0,0,0,0.0123469,0.0335233,0.625418,-0.00349066,-1.03673,0.0558505,-0.00234617,-1.03684,0.024863,242,289,2.80274,-0.818435,0
14950078,0,0,0,0.0115999,0.0336399,0.621014,-0.00349066,-1.04022,0.0575959,-0.00159918,-1.04045,0.0310121,241,286,2.82345,-0.823832,0
15259957,0,0,0,0.0115999,0.0336399,0.621014,-0.00349066,-1.04545,0.0575959,-0.00159918,-1.04569,0.0310121,242,280,2.87167,-0.81257,0
15561363,0,0,0,0.0115999,0.0336399,0.621014,-0,-1.04894,0.0575959,0.00189148,-1.04918,0.0310121,241,275,2.92379,-0.828719,0
16497630,0,0,0,0.0115999,0.0336399,0.621014,-0,-1.05418,0.0593412,0.00189148,-1.05441,0.0327574,240,274,2.90303,-0.836642,0
17578123,0,0,0,0.0118355,0.0337525,0.622093,-0,-1.05243,0.0593412,0.00165594,-1.05278,0.0316791,240,274,2.91539,-0.838008,0
17869778,0,0,0,0.0118355,0.0337525,0.622093,-0,-1.05243,0.0593412,0.00165594,-1.05278,0.0316791,240,273,2.92993,-0.838299,0
18133272,0,0,0,0.0118355,0.0337525,0.622093,-0,-1.05243,0.0610865,0.00165594,-1.05278,0.0334244,241,270,2.97442,-0.820984,0
18392215,0,0,0,0.0106572,0.0335863,0.619596,-0,-1.05069,0.0610865,0.00283416,-1.05087,0.0359215,241,269,3.00244,-0.815066,0
18660708,0,0,0,0.010558,0.0335811,0.619017,-0,-1.05243,0.0610865,0.00293339,-1.05261,0.0365005,240,266,3.0349,-0.828306,0
18917085,0,0,0,0.0107086,0.0335888,0.619153,0.00349066,-1.05243,0.0610865,0.00627345,-1.05262,0.0363641,240,266,3.03891,-0.830385,0
19578679,0,0,0,0.0108683,0.033581,0.619671,0.00698132,-1.05418,0.0610865,0.00960445,-1.05435,0.0358457,240,267,3.01542,-0.832155,0
19843078,0,0,0,0.0108683,0.033581,0.619671,0.010472,-1.05243,0.0593412,0.0130951,-1.05261,0.0341004,240,267,3.03072,-0.838771,0
