Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
4050077,0,0,0,0.0277318,0.0175128,0.402142,0.015708,-0.904081,0.0139626,0.0155149,-0.903985,0.00872443,267,224,4.96883,-0.717338,0
4686043,0,0,0,0.0275568,0.0175058,0.401132,0.015708,-0.912807,0.010472,0.0156899,-0.912705,0.0062444,267,224,4.88019,-0.728432,0
4992160,0,0,0,0.0275294,0.0175519,0.400377,0.015708,-0.905826,0.015708,0.0157173,-0.90577,0.0122345,267,224,4.9528,-0.706729,0
5325178,0,0,0,0.0274046,0.0175331,0.400266,0.015708,-0.905826,0.0226893,0.0158422,-0.905751,0.0193273,267,224,4.95767,-0.671804,0
5588448,0,0,0,0.0275075,0.01752,0.401325,0.0191986,-0.904081,0.020944,0.0192299,-0.903993,0.0165234,267,223,4.99763,-0.681623,0
5838469,0,0,0,0.0275341,0.0174574,0.402294,0.015708,-0.907571,0.0174533,0.0157126,-0.907421,0.0120635,266,223,4.95746,-0.713384,0
6140393,0,0,0,0.0275664,0.0174467,0.402704,0.015708,-0.916298,0.010472,0.0156803,-0.916137,0.00467197,267,222,4.88582,-0.728121,0
6460116,0,0,0,0.0276118,0.017433,0.403081,0.015708,-0.918043,0.00349066,0.0156349,-0.917868,-0.00268644,265,223,4.8444,-0.790582,0
7883933,0,0,0,0.0275445,0.0174932,0.404523,0.0191986,-0.928515,0.00349066,0.0191928,-0.928401,-0.0041281,264,226,4.68904,-0.794886,0
8175364,0,0,0,0.0274191,0.0175595,0.403019,0.015708,-0.928515,0.0122173,0.0158277,-0.928467,0.00610235,265,224,4.73046,-0.74091,0
8444414,0,0,0,0.0275016,0.0175852,0.403062,0.0191986,-0.93026,0.010472,0.0192357,-0.930238,0.00431419,266,221,4.7739,-0.735067,0
8716581,0,0,0,0.0274724,0.0175934,0.4029,0.015708,-0.932006,0.015708,0.0157744,-0.931991,0.00971168,269,215,4.87384,-0.66863,0
8990036,0,0,0,0.0276977,0.0176159,0.403263,0.0191986,-0.93026,0.0139626,0.0190397,-0.930269,0.00760413,270,218,4.83296,-0.660816,0
9258051,0,0,0,0.0278562,0.0176589,0.40261,0.0191986,-0.93026,0.0122173,0.0188812,-0.930312,0.00651102,268,210,4.99282,-0.706496,0
9510539,0,0,0,0.027891,0.0176644,0.402442,0.0191986,-0.93026,0.0122173,0.0188464,-0.930317,0.00667959,269,208,5.03286,-0.692662,0
10064705,0,0,0,0.0278108,0.0176301,0.402093,0.015708,-0.925025,0.0174533,0.0154359,-0.925047,0.012264,268,207,5.10708,-0.686669,0
10330217,0,0,0,0.0276208,0.0175166,0.40547,0.015708,-0.923279,0.0191986,0.015626,-0.923188,0.0106325,267,207,5.12677,-0.692973,0
10582094,0,0,0,0.0276572,0.0175768,0.403491,0.015708,-0.919789,0.0191986,0.0155895,-0.919757,0.0126117,269,209,5.11979,-0.662473,0
10834139,0,0,0,0.0276058,0.0176415,0.401515,0.015708,-0.919789,0.0191986,0.0156409,-0.919822,0.0145876,269,208,5.14051,-0.662927,0
11094573,0,0,0,0.0276578,0.0176294,0.402556,0.015708,-0.919789,0.0191986,0.0155889,-0.91981,0.0135465,269,210,5.09914,-0.661887,0
11606996,0,0,0,0.0277568,0.0176962,0.400895,0.0191986,-0.919789,0.0174533,0.0189806,-0.919877,0.0134624,267,212,5.06163,-0.699759,0
11878539,0,0,0,0.0277683,0.0177082,0.400075,0.0191986,-0.921534,0.015708,0.0189691,-0.921634,0.0125372,267,214,5.00207,-0.706251,0
12123093,0,0,0,0.0273926,0.0176357,0.399028,0.015708,-0.919789,0.0174533,0.0158541,-0.919816,0.0153293,266,215,4.99764,-0.712314,0
12363376,0,0,0,0.0274299,0.0176606,0.398353,0.015708,-0.923279,0.0191986,0.0158168,-0.923332,0.0177496,267,215,4.96346,-0.686747,0
12611731,0,0,0,0.0274104,0.0176775,0.397824,0.015708,-0.925025,0.0191986,0.0158363,-0.925094,0.0182782,267,215,4.94615,-0.685799,0
12986900,0,0,0,0.0273746,0.017861,0.391675,0.015708,-0.925025,0.0191986,0.0158721,-0.925278,0.0244279,268,214,4.96569,-0.671209,0
13245926,0,0,0,0.0273746,0.017861,0.391675,0.015708,-0.92677,0.020944,0.0158721,-0.927023,0.0261732,268,214,4.94953,-0.66184,0
