Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
4679142,0,0,0,0.0307258,0.0148666,0.0735924,-0.015708,-0.827286,0.0698132,-0.0179552,-0.819478,-0.104816,319,309,4.05708,0.30605,0
5060618,0,0,0,0.0317156,0.0144296,0.092474,-0.0191986,-0.827286,0.0733038,-0.0224356,-0.819041,-0.120207,320,309,4.0569,0.333294,0
5356195,0,0,0,0.031183,0.0142383,0.0952997,-0.0191986,-0.827286,0.0750492,-0.021903,-0.81885,-0.121287,320,309,4.05562,0.3427,0
5692208,0,0,0,0.031288,0.0141357,0.0985036,-0.015708,-0.829031,0.0750492,-0.0185173,-0.820493,-0.124491,319,309,4.0418,0.323452,0
6019071,0,0,0,0.0311922,0.013935,0.106988,-0.015708,-0.829031,0.0750492,-0.0184216,-0.820292,-0.132975,319,310,4.0249,0.322846,0
6326792,0,0,0,0.0308953,0.0138057,0.110818,-0.0122173,-0.827286,0.0750492,-0.0146341,-0.818417,-0.136806,318,310,4.0404,0.307639,0
6660113,0,0,0,0.0306809,0.0136592,0.116461,-0.0122173,-0.834267,0.0820305,-0.0144197,-0.825252,-0.135467,317,310,3.97958,0.317791,0
6916587,0,0,0,0.0305066,0.0135207,0.120517,-0.0122173,-0.836013,0.0872665,-0.0142453,-0.826859,-0.134287,317,310,3.9629,0.338044,0
8309734,0,0,0,0.0304578,0.013314,0.127289,-0.010472,-0.844739,0.10821,-0.0124512,-0.835379,-0.120115,317,309,3.89859,0.413016,0
8635206,0,0,0,0.0304578,0.013314,0.127289,-0.010472,-0.842994,0.10821,-0.0124512,-0.833633,-0.120115,318,309,3.91179,0.428559,0
