Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
5356359,0,0,0,0.014464,0.0182443,0.783732,0.0279253,-1.21649,0.0733038,0.0277337,-1.21601,0.0660735,242,237,2.34002,-0.789966,0
5744229,0,0,0,0.0144895,0.0182187,0.783133,0.0244346,-1.22871,0.0733038,0.0242176,-1.2282,0.0666725,242,237,2.25548,-0.79185,0
6013457,0,0,0,0.0144895,0.0182187,0.783133,0.0279253,-1.24791,0.0715585,0.0277082,-1.2474,0.0649272,242,236,2.14501,-0.797061,0
6374080,0,0,0,0.0145722,0.0182599,0.781078,0.0279253,-1.26362,0.0750492,0.0276255,-1.26315,0.0704731,242,235,2.05899,-0.792137,0
6763324,0,0,0,0.0145503,0.0182454,0.780992,0.0244346,-1.27758,0.0506145,0.0241567,-1.2771,0.0461246,242,234,1.95892,-0.840768,0
7097580,0,0,0,0.0145578,0.0182735,0.77953,0.0279253,-1.30376,0.0645772,0.0276399,-1.30331,0.0615493,241,233,1.82145,-0.828523,0
7507605,0,0,0,0.0145475,0.0182824,0.777127,0.0279253,-1.34216,0.0767945,0.0276502,-1.34171,0.0761699,242,228,1.65327,-0.798883,0
7801526,0,0,0,0.0145231,0.0182893,0.777217,0.0279253,-1.34914,0.0785398,0.0276746,-1.3487,0.077825,242,221,1.69943,-0.791409,0
8857888,0,0,0,0.0144216,0.0183144,0.775428,0.0279253,-1.49924,0.101229,0.0277761,-1.49882,0.102304,241,212,0.92194,-0.817234,0
9177397,0,0,0,0.0144147,0.0183192,0.773452,0.0279253,-1.53065,0.106465,0.027783,-1.53024,0.109515,246,205,0.816564,-0.759671,0
9515304,0,0,0,0.0143711,0.0183046,0.771333,0.0279253,-1.57778,0.113446,0.0278266,-1.57735,0.118616,240,190,0.732318,-0.826677,0
10014968,0,0,0,0.0143201,0.0183129,0.772409,0.0279253,-1.57778,0.113446,0.0278776,-1.57736,0.117539,239,180,0.850682,-0.821229,0
10285411,0,0,0,0.0143201,0.0183129,0.772409,0.0279253,-1.55509,0.111701,0.0278776,-1.55467,0.115794,238,176,1.03133,-0.815693,0
11554397,0,0,0,0.0143292,0.018266,0.771606,0.0279253,-1.30551,0.0733038,0.0278685,-1.30504,0.0782004,227,97,3.71826,-0.889025,0
11827573,0,0,0,0.0143292,0.018266,0.771606,0.0279253,-1.25838,0.0645772,0.0278685,-1.25792,0.0694737,229,105,3.97217,-0.90967,0
12086497,0,0,0,0.0143292,0.018266,0.771606,0.0279253,-1.21475,0.0610865,0.0278685,-1.21429,0.065983,233,125,4.01157,-0.889272,0
