Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2872151,0,0,0,0.0100398,0.0293644,0.603351,-0,-1.18508,0.010472,0.000644684,-1.18522,0.0148931,331,182,3.25318,0.214633,0
3267868,0,0,0,0.00968328,0.0293557,0.601385,-0,-1.28107,0.00872665,0.00100122,-1.28121,0.0151135,329,168,2.75715,0.175768,0
3552099,0,0,0,0.00966557,0.0293628,0.601037,-0,-1.2898,0.00872665,0.00101893,-1.28994,0.015461,329,161,2.79383,0.17631,0
3877618,0,0,0,0.00928155,0.0293342,0.602484,-0,-1.37706,0.00349066,0.00140294,-1.37718,0.00877848,330,155,2.27703,0.171475,0
4166533,0,0,0,0.00895049,0.0292918,0.601752,-0,-1.44513,0.010472,0.001734,-1.4452,0.0164913,331,152,1.87127,0.194315,0
4448401,0,0,0,0.00868242,0.0292566,0.600842,-0,-1.49051,0.00523599,0.00200207,-1.49055,0.012166,331,149,1.62358,0.183665,0
4821536,0,0,0,0.00902923,0.0293261,0.601638,0.00349066,-1.51844,0.00523599,0.00514593,-1.51854,0.0113701,332,146,1.48643,0.195632,0
5078544,0,0,0,0.00907677,0.0293413,0.602406,0.00349066,-1.5516,0.010472,0.00509838,-1.55172,0.0158375,332,137,1.38994,0.201282,0
6516667,0,0,0,0.00933672,0.0295301,0.602287,-0,-1.07338,0.00523599,0.00134777,-1.07369,0.0107209,333,91,5.93998,0.28068,0
6844647,0,0,0,0.00933487,0.0295697,0.601504,-0,-1.04022,0.00174533,0.00134962,-1.04057,0.00801323,331,62,7.0576,0.245202,0
7104740,0,0,0,0.00918475,0.0296044,0.600974,-0.00349066,-1.03323,0,-0.00199091,-1.03362,0.00679809,333,47,7.56048,0.264944,0
7359578,0,0,0,0.00907708,0.0295746,0.600618,-0.00698132,-1.02974,0.00174533,-0.0053739,-1.0301,0.00889932,332,34,7.98225,0.253496,0
7622399,0,0,0,0.00904386,0.0296228,0.598587,-0.00698132,-1.028,0.00523599,-0.00534069,-1.0284,0.0144209,331,28,8.18584,0.265625,0
8107449,0,0,0,0.00888126,0.0296814,0.597356,-0.010472,-1.08909,0.0349066,-0.00866874,-1.08955,0.0453222,336,266,2.707,0.342588,0
8369921,0,0,0,0.00886114,0.0296788,0.599374,-0.0122173,-1.13272,0.0506145,-0.010394,-1.13318,0.0590123,336,278,2.23938,0.35682,0
8630364,0,0,0,0.00888382,0.0296938,0.600302,-0.0122173,-1.17461,0.0610865,-0.0104166,-1.17508,0.0685558,335,279,1.95023,0.346562,0
8883192,0,0,0,0.00893062,0.0297625,0.599472,-0.010472,-1.19555,0.0593412,-0.0087181,-1.19609,0.0676407,334,281,1.79203,0.319006,0
9132652,0,0,0,0.00893125,0.0297963,0.599432,-0.010472,-1.2322,0.0610865,-0.00871873,-1.23278,0.0694261,332,283,1.5387,0.280354,0
9795392,0,0,0,0.0089051,0.0298768,0.597829,-0.015708,-1.37183,0.0837758,-0.0139286,-1.37248,0.0937182,322,224,1.42014,0.175158,0
10057565,0,0,0,0.00928325,0.0299274,0.595061,-0.015708,-1.35263,0.0837758,-0.0143067,-1.35334,0.0964865,320,207,1.75441,0.173425,0
10301581,0,0,0,0.00925292,0.0299279,0.594139,-0.0191986,-1.31598,0.0750492,-0.0177671,-1.31669,0.0886821,320,195,2.14656,0.183953,0
10551464,0,0,0,0.00900526,0.029968,0.591287,-0.015708,-1.27235,0.0680678,-0.0140287,-1.27309,0.0845526,319,175,2.7156,0.194674,0
10794885,0,0,0,0.00896393,0.02995,0.592095,-0.015708,-1.22697,0.0610865,-0.0139874,-1.2277,0.076763,319,163,3.21984,0.204237,0
11245976,0,0,0,0.00914896,0.0299292,0.5947,-0.0122173,-1.13446,0.0488692,-0.0106818,-1.13517,0.0619412,311,109,4.91778,0.120382,0
11510906,0,0,0,0.0093837,0.0299489,0.606462,-0.0122173,-1.10654,0.0453786,-0.0109165,-1.10727,0.0466887,313,123,4.92824,0.133969,0
11767195,0,0,0,0.00908057,0.0300034,0.603095,-0.010472,-1.04894,0.0383972,-0.00886806,-1.04973,0.0430736,316,150,4.97751,0.154488,0
12016001,0,0,0,0.00897686,0.0300388,0.60236,-0.010472,-1.03149,0.0366519,-0.00876434,-1.03231,0.042064,317,165,4.85656,0.15969,0
12488962,0,0,0,0.00863221,0.029998,0.600477,-0.010472,-0.918043,0.0349066,-0.00841969,-0.91882,0.0422018,318,178,5.78073,0.199354,0
12752476,0,0,0,0.00863221,0.029998,0.600477,-0.00698132,-0.870919,0.0226893,-0.00492903,-0.871696,0.0299845,324,235,5.04783,0.216338,0
13009464,0,0,0,0.00863221,0.029998,0.600477,-0.00698132,-0.867429,0.0244346,-0.00492903,-0.868206,0.0317298,325,251,4.76086,0.232938,0
13269814,0,0,0,0.00686552,0.0299176,0.593162,-0.00349066,-0.937242,0.0366519,0.00032831,-0.937939,0.0512615,326,275,3.71371,0.268237,0
13715638,0,0,0,0.00612401,0.0298244,0.591934,-0,-1.0821,0.0296706,0.00456049,-1.08271,0.0455079,327,287,2.46487,0.212767,0
13983437,0,0,0,0.00612401,0.0298244,0.591934,-0,-1.11003,0.0279253,0.00456049,-1.11063,0.0437626,330,379,1.14393,0.193552,0
14240475,0,0,0,0.00593118,0.0298571,0.589721,-0,-1.12225,0.020944,0.00475331,-1.12288,0.0389942,331,387,0.982217,0.193278,0
14499462,0,0,0,0.00593118,0.0298571,0.589721,-0,-1.14145,0.0226893,0.00475331,-1.14208,0.0407395,330,369,1.06995,0.187703,0
14921725,0,0,0,0.00607005,0.0300036,0.586657,-0,-1.20951,0.0174533,0.00461445,-1.2103,0.0385683,329,314,1.30649,0.180122,0
15189766,0,0,0,0.00607005,0.0300036,0.586657,-0,-1.2322,0.015708,0.00461445,-1.23299,0.036823,332,243,2.0615,0.236164,0
15446343,0,0,0,0.00607005,0.0300036,0.586657,-0,-1.24617,0.010472,0.00461445,-1.24695,0.031587,332,232,2.11736,0.227342,0
