Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2116082,0,0,0,0.0414437,0.0321577,0.576109,0,0,0,-9.14037e-05,5.55813e-06,-0.00262421,342,172,-41.716,-1.84792,0
2704919,0,0,0,0.0415332,0.0320371,0.577307,0,0,0,-0.000180837,0.000126131,-0.00382233,220,292,54.7483,-11.1333,0
3293867,0,0,0,0.0415786,0.0319797,0.578919,0,0,0,-0.000226233,0.000183601,-0.00543404,255,180,-47.2889,6.31901,0
3576973,0,0,0,0.0415843,0.0319347,0.579507,0,0,0,-0.000231959,0.000228561,-0.0060221,257,178,-45.7606,5.92891,0
3868748,0,0,0,0.0415678,0.0319399,0.57961,0,0,0,-0.000215519,0.000223331,-0.00612599,220,234,-473.597,96.7675,0
5572798,0,0,0,0.0414628,0.0321259,0.576077,0,0,0,-0.000110433,3.73125e-05,-0.00259215,315,163,-36.8302,0.407111,0
5864203,0,0,0,0.0414698,0.0321312,0.575218,0,0,0,-0.000117522,3.20636e-05,-0.00173318,324,154,-32.967,-0.239886,0
7575742,0,0,0,0.0415308,0.0321725,0.577181,0,0,0,-0.000178486,-9.23872e-06,-0.00369668,309,143,-29.2188,0.688534,0
8430092,0,0,0,0.0415607,0.0320436,0.580135,0,0,0,-0.000208348,0.000119638,-0.00665045,299,140,-28.3395,1.24945,0
8709201,0,0,0,0.041496,0.0321399,0.578142,0,0,0,-0.000143711,2.33799e-05,-0.0046578,305,138,-27.7823,0.883964,0
10167257,0,0,0,0.0415122,0.0322895,0.577241,0,0,0,-0.000159848,-0.00012622,-0.00375623,291,142,-28.9198,1.74805,0
11905905,0,0,0,0.0415982,0.0321651,0.577617,0,0,0,-0.000245832,-1.82539e-06,-0.00413281,275,144,-29.5239,2.75135,0
12476090,0,0,0,0.041467,0.0323383,0.574957,0,0,0,-0.000114724,-0.000175036,-0.00147301,270,150,-31.4981,3.2551,0
12762694,0,0,0,0.0415393,0.0322503,0.57695,0,0,0,-0.000187006,-8.70377e-05,-0.00346571,268,149,-31.1509,3.34736,0
13044814,0,0,0,0.0416889,0.0320472,0.582396,0,0,0,-0.000336535,0.000116087,-0.00891161,264,151,-31.8523,3.68307,8.88178e-16
13329146,0,0,0,0.0416889,0.0320472,0.582396,0,0,0,-0.000336535,0.000116087,-0.00891161,269,156,-33.7533,3.55495,0
13621943,0,0,0,0.0416618,0.032136,0.580979,0,0,0,-0.000309452,2.72095e-05,-0.00749457,305,180,-47.2886,1.4817,0
13912847,0,0,0,0.0417325,0.0320439,0.583077,0,0,0,-0.000380177,0.000119396,-0.00959277,306,180,-47.288,1.38506,0
