Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
3009185,0,0,0,0.00642234,0.0306097,0.471276,0.0244346,-1.06465,-0.251327,0.0246223,-1.06427,-0.250563,347,316,2.20631,-0.197402,0
3391824,0,0,0,0.00734512,0.0308063,0.470602,0.0244346,-1.0664,-0.253073,0.0236995,-1.06621,-0.251635,348,316,2.19823,-0.190646,0
3669281,0,0,0,0.00734512,0.0308063,0.470602,0.0226893,-1.0664,-0.251327,0.0219542,-1.06621,-0.24989,347,316,2.19679,-0.197538,0
3980526,0,0,0,0.00758328,0.0308488,0.469717,0.0244346,-1.06989,-0.251327,0.0234613,-1.06975,-0.249005,347,316,2.17361,-0.194844,0
4287550,0,0,0,0.00758328,0.0308488,0.469717,0.0244346,-1.06989,-0.251327,0.0234613,-1.06975,-0.249005,348,315,2.18917,-0.185401,0
4692913,0,0,0,0.00759819,0.0308343,0.465798,0.0226893,-1.06989,-0.251327,0.0217011,-1.06973,-0.245085,348,315,2.1902,-0.184285,0
5211129,0,0,0,0.00759819,0.0308343,0.465798,0.0244346,-1.06989,-0.251327,0.0234464,-1.06973,-0.245085,347,314,2.19918,-0.200469,0
5511110,0,0,0,0.00697816,0.0306515,0.46008,0.0226893,-1.06989,-0.249582,0.0223211,-1.06955,-0.237622,347,312,2.2258,-0.198151,0
9371810,0,0,0,0.00779087,0.0305904,0.427992,0.0191986,-1.06465,-0.254818,0.0180178,-1.06425,-0.21077,347,312,2.26062,-0.220794,0
9770616,0,0,0,0.00777261,0.0304399,0.426728,0.015708,-1.06465,-0.254818,0.0145454,-1.0641,-0.209506,347,311,2.27555,-0.221021,0
10085235,0,0,0,0.00777261,0.0304399,0.426728,0.0191986,-1.06291,-0.254818,0.018036,-1.06236,-0.209506,347,312,2.27183,-0.223668,0
10368157,0,0,0,0.00777261,0.0304399,0.426728,0.0191986,-1.06116,-0.256563,0.018036,-1.06061,-0.211251,346,312,2.27978,-0.242409,0
10660445,0,0,0,0.00783765,0.0303986,0.421053,0.0191986,-1.05941,-0.258309,0.017971,-1.05883,-0.207322,346,312,2.2906,-0.249743,0
10951670,0,0,0,0.00783765,0.0303986,0.421053,0.0191986,-1.05941,-0.258309,0.017971,-1.05883,-0.207322,346,315,2.25191,-0.241225,0
11591411,0,0,0,0.00781593,0.0304039,0.41754,0.015708,-1.05767,-0.258309,0.0145021,-1.05709,-0.203809,346,316,2.25229,-0.238311,0
11883940,0,0,0,0.00825085,0.0303795,0.420025,0.015708,-1.05941,-0.258309,0.0140671,-1.05881,-0.206294,346,316,2.24125,-0.237569,0
12950158,0,0,0,0.00814318,0.0302629,0.42149,0.0122173,-1.06465,-0.258309,0.0106841,-1.06393,-0.207759,347,318,2.18726,-0.208134,0
13226747,0,0,0,0.00784018,0.0302053,0.417899,0.0122173,-1.06465,-0.258309,0.0109871,-1.06387,-0.204168,346,318,2.18408,-0.218953,0
13502645,0,0,0,0.00784018,0.0302053,0.417899,0.0122173,-1.06465,-0.258309,0.0109871,-1.06387,-0.204168,347,319,2.1744,-0.20406,0
13780097,0,0,0,0.00784018,0.0302053,0.417899,0.0122173,-1.06465,-0.258309,0.0109871,-1.06387,-0.204168,346,319,2.17138,-0.216073,0
14058175,0,0,0,0.00779665,0.0302598,0.412582,0.0122173,-1.06465,-0.258309,0.0110307,-1.06392,-0.198851,346,317,2.19674,-0.221856,0
14354537,0,0,0,0.00779665,0.0302598,0.412582,0.0122173,-1.06291,-0.258309,0.0110307,-1.06218,-0.198851,345,316,2.21764,-0.23955,0
14633692,0,0,0,0.00692149,0.0299958,0.411605,0.015708,-1.06465,-0.260054,0.0153965,-1.06366,-0.199619,346,316,2.20676,-0.227503,0
14909604,0,0,0,0.00692149,0.0299958,0.411605,0.015708,-1.06465,-0.260054,0.0153965,-1.06366,-0.199619,346,316,2.20676,-0.227503,0
15254846,0,0,0,0.00787182,0.0301604,0.41369,0.0122173,-1.06465,-0.260054,0.0109555,-1.06382,-0.201704,346,316,2.20914,-0.228927,0
15563166,0,0,0,0.00787182,0.0301604,0.41369,0.015708,-1.06814,-0.258309,0.0144462,-1.06731,-0.199959,345,316,2.18217,-0.234641,0
15880027,0,0,0,0.00752561,0.0300723,0.412436,0.0122173,-1.06465,-0.258309,0.0113017,-1.06373,-0.198705,345,316,2.20637,-0.235698,0
16144896,0,0,0,0.00752561,0.0300723,0.412436,0.0122173,-1.06465,-0.258309,0.0113017,-1.06373,-0.198705,346,315,2.22217,-0.22654,0
16419520,0,0,0,0.00774084,0.0301114,0.410717,0.0122173,-1.06465,-0.258309,0.0110865,-1.06377,-0.196986,346,315,2.22222,-0.227642,0
16695333,0,0,0,0.00750323,0.0300401,0.411568,0.0122173,-1.06465,-0.258309,0.0113241,-1.0637,-0.197837,345,312,2.25762,-0.247334,0
16965604,0,0,0,0.00746854,0.0300089,0.413227,0.0122173,-1.06465,-0.260054,0.0113588,-1.06367,-0.201241,346,315,2.22177,-0.230074,0
17238716,0,0,0,0.00757177,0.0300232,0.41432,0.0122173,-1.06465,-0.258309,0.0112556,-1.06369,-0.200589,345,315,2.21917,-0.238784,0
17526039,0,0,0,0.00757177,0.0300232,0.41432,0.0122173,-1.06465,-0.260054,0.0112556,-1.06369,-0.202334,346,315,2.22181,-0.230504,0
