Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2967911,0,0,0,0.0158201,0.0199025,0.865967,-0.00349066,-1.31947,0.188496,-0.00108441,-1.31924,0.182798,213,200,2.27078,-0.889459,0
3354806,0,0,0,0.0155873,0.0199522,0.86303,-0.00349066,-1.17461,0.0436332,-0.000851674,-1.17443,0.0408723,218,195,3.18958,-1.17674,0
3636314,0,0,0,0.0154818,0.0199494,0.860961,-0.00698132,-1.028,-0.0610865,-0.00423677,-1.02782,-0.0617787,223,190,4.31598,-1.64434,0
4250189,0,0,0,0.0154149,0.0198999,0.860085,-0,-0.945968,-0.0802851,0.00281137,-0.945739,-0.0801006,242,249,3.98772,-1.3948,0
4553585,0,0,0,0.0153545,0.019916,0.858293,-0,-0.947714,-0.0471239,0.00287182,-0.9475,-0.0451481,249,262,3.80083,-1.13241,0
4869234,0,0,0,0.0152628,0.0200006,0.853681,-0.00349066,-0.951204,-0.0122173,-0.000527091,-0.951075,-0.00562908,255,273,3.62653,-0.896354,0
5847166,0,0,0,0.0152381,0.0200265,0.853674,-0.0122173,-0.968658,-0.00349066,-0.00922907,-0.968555,0.00310448,269,361,2.24246,-0.571622,0
6537343,0,0,0,0.015157,0.0200361,0.850428,-0.00698132,-0.968658,-0.00523599,-0.00391204,-0.968564,0.00460545,273,384,1.96099,-0.516443,0
6825400,0,0,0,0.015157,0.0200361,0.850428,-0.00698132,-0.973894,-0.00349066,-0.00391204,-0.9738,0.00635078,268,390,1.85644,-0.566777,0
7103581,0,0,0,0.015045,0.0200437,0.847449,-0.00698132,-0.977384,-0.00174533,-0.00380003,-0.977298,0.0110753,261,388,1.8585,-0.646957,0
7385850,0,0,0,0.0149766,0.0200417,0.846871,-0.00698132,-0.97913,-0.00349066,-0.00373159,-0.979042,0.00990715,256,385,1.88142,-0.711344,0
7661411,0,0,0,0.0149245,0.0200373,0.845752,-0.00698132,-0.97913,0,-0.00367954,-0.979037,0.0145168,254,377,1.98011,-0.736072,0
8228442,0,0,0,0.0149245,0.0200373,0.845752,-0.00698132,-0.97913,0,-0.00367954,-0.979037,0.0145168,257,373,2.02906,-0.70383,0
8497731,0,0,0,0.0149245,0.0200373,0.845752,-0.00698132,-0.97913,0.00349066,-0.00367954,-0.979037,0.0180075,256,371,2.05612,-0.710753,0
8765013,0,0,0,0.0149079,0.0199638,0.848596,-0.00698132,-0.980875,0.00523599,-0.00366286,-0.980709,0.0169093,256,369,2.07068,-0.708357,0
9008557,0,0,0,0.0149463,0.019992,0.848551,-0.00698132,-0.980875,0.00872665,-0.00370132,-0.980737,0.0204444,256,369,2.07319,-0.701502,0
9486935,0,0,0,0.0149331,0.0199947,0.848414,-0.00349066,-1.0472,0.0366519,-0.000197462,-1.04706,0.0485069,255,368,1.68563,-0.662374,0
9743052,0,0,0,0.0149331,0.0199947,0.848414,-0.00349066,-1.0472,0.0366519,-0.000197462,-1.04706,0.0485069,255,368,1.68563,-0.662374,0
10008135,0,0,0,0.0149124,0.019878,0.853931,-0.00349066,-1.04545,0.0366519,-0.000176765,-1.0452,0.0429899,255,368,1.69644,-0.661898,0
10283942,0,0,0,0.0149124,0.019878,0.853931,-0.00349066,-1.0472,0.0383972,-0.000176765,-1.04695,0.0447352,255,368,1.68673,-0.659086,0
