Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2863356,0,0,0,0.0104082,0.0322655,0.65762,0.00349066,-1.10654,0.0558505,0.000559815,-1.10714,0.0441296,239,237,3.06723,-0.893367,0
3256795,0,0,0,0.0104082,0.0322655,0.65762,0.00349066,-1.11003,0.0593412,0.000559815,-1.11063,0.0476203,238,237,3.04554,-0.895697,0
3584204,0,0,0,0.00853748,0.0318647,0.671585,0.00698132,-1.11003,0.0593412,0.00592124,-1.11022,0.0336553,238,237,3.05096,-0.883614,0
3887435,0,0,0,0.00727375,0.0316248,0.671978,0.00698132,-1.11003,0.0593412,0.00718496,-1.10999,0.0332628,237,236,3.06741,-0.889437,0
4219632,0,0,0,0.00578809,0.0314788,0.671818,0.0139626,-1.11003,0.0575959,0.0156519,-1.10984,0.0316775,238,236,3.07405,-0.872341,0
4549635,0,0,0,0.00578809,0.0314788,0.671818,0.015708,-1.11177,0.0558505,0.0173973,-1.11158,0.0299322,238,235,3.07667,-0.877302,0
4807279,0,0,0,0.00712991,0.0318232,0.66968,0.0139626,-1.11177,0.0418879,0.0143101,-1.11193,0.0181068,238,235,3.06117,-0.927542,0
6392621,0,0,0,0.00712991,0.0318232,0.66968,0.010472,-1.09956,0.0331613,0.0108195,-1.09971,0.00938014,238,235,3.13884,-0.957717,0
6741827,0,0,0,0.00976662,0.0326172,0.676921,0.010472,-1.07687,0.0349066,0.00818275,-1.07782,0.00388475,240,235,3.3084,-0.948111,0
7046576,0,0,0,0.00876847,0.0324043,0.676031,0.0139626,-1.05941,0.0383972,0.0126716,-1.06015,0.00826543,241,235,3.44964,-0.922773,0
7334142,0,0,0,0.00876847,0.0324043,0.676031,0.015708,-1.04371,0.0401426,0.0144169,-1.04444,0.0100108,242,234,3.59172,-0.908571,0
8650939,0,0,0,0.00924337,0.0324683,0.680303,0.015708,-0.893609,0.0296706,0.013942,-0.894408,-0.00473255,246,232,4.93779,-0.971059,0
8931071,0,0,0,0.00924337,0.0324683,0.680303,0.0191986,-0.879646,0.0261799,0.0174327,-0.880445,-0.00822321,245,242,4.87751,-1.00174,0
9198611,0,0,0,0.00924337,0.0324683,0.680303,0.015708,-0.84823,0.0279253,0.013942,-0.849029,-0.00647788,245,259,4.84336,-0.993655,0
9462776,0,0,0,0.00924337,0.0324683,0.680303,0.0191986,-0.853466,0.0453786,0.0174327,-0.854265,0.0109754,246,269,4.62017,-0.885652,0
9717878,0,0,0,0.00924337,0.0324683,0.680303,0.0191986,-0.860447,0.0418879,0.0174327,-0.861247,0.00748476,246,275,4.44082,-0.893437,0
10398691,0,0,0,0.00559437,0.0317764,0.686373,0.0244346,-0.984366,0.0191986,0.0263176,-0.984473,-0.0212755,250,371,2.06034,-0.804295,0
10668739,0,0,0,0.00513372,0.031765,0.687465,0.0244346,-0.998328,0.0191986,0.0267783,-0.998424,-0.022367,249,388,1.76714,-0.804389,0
10926966,0,0,0,0.00513372,0.031765,0.687465,0.0244346,-1.03149,0.0174533,0.0267783,-1.03159,-0.0241124,245,399,1.43518,-0.844919,0
11198112,0,0,0,0.00513372,0.031765,0.687465,0.0244346,-1.05243,0.0139626,0.0267783,-1.05253,-0.027603,245,393,1.37206,-0.849818,0
11679221,0,0,0,0.00450044,0.0316512,0.695487,0.0279253,-1.09607,0.010472,0.0309022,-1.09605,-0.0391158,251,364,1.43714,-0.79226,0
11935538,0,0,0,0.00450044,0.0316512,0.695487,0.0279253,-1.12748,0.0122173,0.0309022,-1.12746,-0.0373705,254,303,1.99083,-0.764368,0
12190556,0,0,0,0.00461906,0.0316868,0.698471,0.0279253,-1.14319,0.0122173,0.0307836,-1.14321,-0.0403541,254,291,2.04485,-0.764184,0
