Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
3058920,4.54945e+08,-7.35811e+08,-253250,0.0387863,0.028812,0.365082,0.0314159,-1.54462,-0.00174533,0.0316985,-1.54399,-0.0153945,288,102,1.86405,-0.299244,0
3449892,4.54945e+08,-7.35811e+08,-253250,0.0389135,0.0287239,0.366239,0.0314159,-1.54985,0,0.0315714,-1.54914,-0.0148061,289,97,1.89063,-0.282759,0
3716272,4.54945e+08,-7.35811e+08,-253250,0.0393231,0.0287283,0.368191,0.0314159,-1.55334,-0.00349066,0.0311618,-1.55263,-0.0202483,288,98,1.85573,-0.303856,0
4022327,4.54945e+08,-7.35811e+08,-253250,0.0393231,0.0287283,0.368191,0.0314159,-1.54985,-0.00174533,0.0311618,-1.54914,-0.018503,290,94,1.92559,-0.276016,0
4299373,4.54945e+08,-7.35811e+08,-253250,0.0393231,0.0287283,0.368191,0.0314159,-1.54985,0.00174533,0.0311618,-1.54914,-0.0150123,290,96,1.90264,-0.270244,0
4586338,4.54945e+08,-7.35811e+08,-253250,0.0384917,0.0283876,0.37227,0.0349066,-1.57778,0.00174533,0.0354838,-1.57672,-0.0190916,291,98,1.70272,-0.244778,0
4890707,4.54945e+08,-7.35811e+08,-253250,0.0389001,0.0285182,0.373198,0.0314159,-1.5708,0,0.0315847,-1.56987,-0.0217652,291,102,1.69803,-0.258561,0
5159944,4.54945e+08,-7.35811e+08,-253250,0.0389001,0.0285182,0.373198,0.0349066,-1.5708,0.00174533,0.0350754,-1.56987,-0.0200199,292,97,1.75792,-0.236003,0
6313435,4.54945e+08,-7.35811e+08,-253250,0.0386836,0.0283484,0.377245,0.0349066,-1.55509,-0.00349066,0.035292,-1.554,-0.0293024,293,97,1.85576,-0.232898,0
7243725,4.54945e+08,-7.35811e+08,-253250,0.038127,0.0280779,0.385137,0.0349066,-1.56382,-0.00349066,0.0358485,-1.56245,-0.0371946,294,101,1.75258,-0.217205,0
7504298,4.54945e+08,-7.35811e+08,-253250,0.038127,0.0280779,0.385137,0.0366519,-1.55858,0.00174533,0.0375938,-1.55722,-0.0319586,293,89,1.93021,-0.212057,0
7820883,4.54945e+08,-7.35811e+08,-253250,0.038127,0.0280779,0.385137,0.0366519,-1.5708,0.00349066,0.0375938,-1.56943,-0.0302133,295,92,1.81623,-0.185944,0
8102578,4.54945e+08,-7.35811e+08,-253250,0.038127,0.0280779,0.385137,0.0366519,-1.57952,0,0.0375938,-1.57816,-0.033704,295,96,1.71344,-0.193289,0
8352568,4.54945e+08,-7.35811e+08,-253250,0.038127,0.0280779,0.385137,0.0366519,-1.5708,0,0.0375938,-1.56943,-0.033704,296,103,1.68536,-0.185186,0
9004908,4.54945e+08,-7.35811e+08,-253250,0.0383275,0.0280193,0.388638,0.0366519,-1.5865,0.00174533,0.0373934,-1.58508,-0.0354597,297,94,1.69251,-0.166916,0
9290268,4.54945e+08,-7.35811e+08,-253250,0.0383308,0.0280403,0.389126,0.0366519,-1.53589,0,0.03739,-1.53449,-0.0376931,293,94,2.01602,-0.220743,0
9639291,4.54945e+08,-7.35811e+08,-253250,0.0383308,0.0280403,0.389126,0.0366519,-1.55858,0,0.03739,-1.55718,-0.0376931,301,92,1.89062,-0.123257,0
10172415,4.54945e+08,-7.35811e+08,-253250,0.0381119,0.0281714,0.389603,0.0366519,-1.55858,0,0.0376089,-1.55731,-0.0381701,285,89,1.93333,-0.309692,0
10767994,4.54945e+08,-7.35811e+08,-253250,0.0381092,0.0280477,0.393415,0.0366519,-1.57429,-0.00174533,0.0376117,-1.57289,-0.0437273,294,98,1.72282,-0.208672,0
11037061,4.54945e+08,-7.35811e+08,-253250,0.0381225,0.0280362,0.393789,0.0366519,-1.5708,0.00349066,0.0375984,-1.56939,-0.0388656,296,96,1.76851,-0.175615,0
11333547,4.54945e+08,-7.35811e+08,-253250,0.0382239,0.0279406,0.394963,0.0366519,-1.57952,0.00174533,0.0374969,-1.57802,-0.0417845,301,86,1.82832,-0.1154,0
