Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2642001,4.54949e+08,-7.35807e+08,36440,0.126052,-0.0558983,-0.0233607,0.0663225,-1.5708,0.00174533,0.0665236,-1.57488,0.000299298,319,178,0.788593,0.0693093,0
3040540,4.54949e+08,-7.35807e+08,36440,0.126052,-0.0558983,-0.0233607,0.0663225,-1.56731,0,0.0665236,-1.57139,-0.00144603,320,173,0.867468,0.0838058,0
3304391,4.54949e+08,-7.35802e+08,74160,0.115071,0.165192,0.133258,0.0610865,-1.55334,0,0.0722681,-1.77851,-0.158065,321,180,0.820332,0.37082,0
3619093,4.54949e+08,-7.35802e+08,74160,0.115071,0.165192,0.133258,0.0314159,-1.5708,-0.00174533,0.0425975,-1.79597,-0.15981,321,174,0.790554,0.353459,0
3905934,4.54949e+08,-7.35802e+08,74160,0.115071,0.165192,0.133258,0.00698132,-1.55509,0,0.0181629,-1.78026,-0.158065,322,179,0.825657,0.34451,0
4189617,4.54949e+08,-7.35802e+08,79150,0.137965,0.270176,0.167113,0.020944,-1.58301,0.00174533,0.009232,-1.91317,-0.190174,321,174,0.714385,0.354925,0
4496884,4.54949e+08,-7.35802e+08,79150,0.127343,0.217453,0.172791,0.0296706,-1.57778,0.00174533,0.0285808,-1.85521,-0.195852,319,177,0.706552,0.356816,0
6875001,4.54949e+08,-7.35801e+08,89780,0.126619,0.0885234,0.20258,0.0698132,-1.56207,-0.00174533,0.0694469,-1.71057,-0.229132,317,175,0.842395,0.252405,0
7219353,4.54949e+08,-7.35801e+08,91370,0.110021,0.044006,0.256326,0.0802851,-1.57952,0,0.096517,-1.68351,-0.281133,307,187,0.583032,0.20945,0
7471188,4.54949e+08,-7.35801e+08,91370,0.123295,-0.0124027,0.261236,0.0610865,-1.54811,0,0.0640438,-1.59568,-0.286043,305,182,0.864227,0.00693984,0
7743935,4.54949e+08,-7.358e+08,91280,0.133011,-0.0377456,0.262367,0.0453786,-1.56731,0.00523599,0.03862,-1.58954,-0.281937,310,183,0.75822,-0.0432103,0
8006473,4.54949e+08,-7.358e+08,91280,0.133011,-0.0377456,0.262367,0.0418879,-1.5708,0,0.0351294,-1.59303,-0.287173,310,174,0.843346,-0.0447776,0
9981721,4.54949e+08,-7.358e+08,93680,0.170868,-0.016985,0.397258,0.0226893,-1.57778,-0.00523599,-0.0219257,-1.62077,-0.427301,325,170,0.92314,-0.0406026,0
10525066,4.54949e+08,-7.358e+08,95990,0.163912,-0.00754422,0.399943,0.0418879,-1.56731,-0.00174533,0.00422867,-1.61974,-0.426495,322,173,0.92538,0.00716171,0
10838958,4.5495e+08,-7.358e+08,97170,0.13231,0.183668,0.435037,0.0418879,-1.56731,0,0.0358307,-1.81095,-0.459844,314,167,0.786378,0.610314,0
11135767,4.5495e+08,-7.358e+08,98140,0.110581,0.25323,0.454101,0.0558505,-1.58301,0,0.0715221,-1.89622,-0.478908,311,178,0.442074,0.913024,0
11406235,4.5495e+08,-7.358e+08,99260,0.114862,0.290914,0.472129,0.0610865,-1.5708,0.00174533,0.0724768,-1.92169,-0.49519,312,164,0.642511,1.05273,0
11693525,4.5495e+08,-7.358e+08,99260,0.10902,0.353942,0.498984,0.0593412,-1.58825,0,0.0765739,-2.00217,-0.523791,304,178,0.275853,1.19475,0
11973280,4.5495e+08,-7.358e+08,100400,0.106257,0.373293,0.507421,0.0750492,-1.56207,-0.00174533,0.095045,-1.99534,-0.533973,311,184,0.311881,1.38012,0
12241462,4.5495e+08,-7.358e+08,100400,0.112441,0.363891,0.517771,0.0750492,-1.55858,0,0.0888613,-1.98245,-0.542578,311,184,0.347413,1.33908,0
12512044,4.5495e+08,-7.358e+08,101150,0.119789,0.323003,0.525052,0.0663225,-1.55509,0,0.0727859,-1.93807,-0.549858,319,180,0.462751,1.29079,0
12796304,4.5495e+08,-7.358e+08,101950,0.132039,0.21233,0.514844,0.0593412,-1.59174,0,0.0535552,-1.86405,-0.53965,316,181,0.394337,0.827448,0
13079079,4.5495e+08,-7.358e+08,102620,0.145195,0.157742,0.517191,0.0453786,-1.56207,0,0.0264361,-1.77979,-0.541997,319,179,0.681088,0.622815,0
13358106,4.5495e+08,-7.358e+08,102620,0.152728,0.120118,0.514439,0.0296706,-1.57429,0,0.00319518,-1.75438,-0.539245,321,177,0.691234,0.476875,0
13635310,4.5495e+08,-7.35799e+08,104370,0.161075,0.0270832,0.495713,0.0296706,-1.57778,0,-0.00515173,-1.66484,-0.52052,318,179,0.757616,0.107062,0
13911026,4.5495e+08,-7.35799e+08,104370,0.143053,-0.0610916,0.458405,0.0401426,-1.59174,0,0.0233428,-1.59063,-0.483212,318,181,0.672178,-0.0375485,0
14177578,4.5495e+08,-7.35799e+08,104370,0.125654,-0.059569,0.458206,0.0471239,-1.57429,-0.00174533,0.0477228,-1.5747,-0.484758,316,179,0.750733,0.0479294,0
14445406,4.5495e+08,-7.35799e+08,107090,0.112528,-0.00576522,0.467527,0.0349066,-1.57778,0.00174533,0.0486317,-1.63199,-0.490588,310,186,0.574037,0.188384,0
14712282,4.5495e+08,-7.35799e+08,107090,0.0887273,0.0525168,0.467733,0.0471239,-1.5708,0.00349066,0.0846493,-1.68329,-0.489049,307,185,0.521962,0.456332,0
14977879,4.5495e+08,-7.35799e+08,108470,0.0749073,0.164669,0.454142,0.0418879,-1.5708,0.00174533,0.0932333,-1.79544,-0.477204,310,185,0.404582,0.857079,0
15239276,4.5495e+08,-7.35799e+08,109880,0.0679169,0.217743,0.430101,0.0366519,-1.57778,0,0.0949877,-1.8555,-0.454908,311,177,0.420688,1.02471,0
15510813,4.5495e+08,-7.35799e+08,109880,0.068147,0.235024,0.430305,0.0349066,-1.56731,-0.00349066,0.0930123,-1.86231,-0.458602,310,179,0.448048,1.05559,0
15778359,4.5495e+08,-7.35799e+08,109880,0.0735578,0.274098,0.47085,0.0418879,-1.55509,0,0.0945828,-1.88916,-0.495656,310,177,0.481319,1.19483,0
16045355,4.5495e+08,-7.35799e+08,110980,0.0615334,0.339397,0.490351,0.0471239,-1.54811,-0.00174533,0.111843,-1.94748,-0.516903,311,177,0.398024,1.49893,0
16317905,4.5495e+08,-7.35799e+08,111900,0.0581422,0.353342,0.491425,0.0453786,-1.56731,-0.00174533,0.113489,-1.98063,-0.517977,310,176,0.269786,1.54122,0
16581859,4.5495e+08,-7.35799e+08,111900,0.0620877,0.371595,0.504911,0.0418879,-1.56731,0,0.106053,-1.99888,-0.529718,307,177,0.235343,1.55128,0
16849451,4.5495e+08,-7.35799e+08,112070,0.0688606,0.346136,0.513067,0.0401426,-1.56207,0.00174533,0.0975347,-1.96818,-0.536128,307,176,0.314095,1.45677,0
17114585,4.5495e+08,-7.35799e+08,112010,0.0919031,0.26511,0.513994,0.0349066,-1.57952,0,0.0692562,-1.90461,-0.538801,311,175,0.369202,1.13735,0
17388845,4.5495e+08,-7.35799e+08,112010,0.125949,0.203366,0.470015,0.020944,-1.55858,-0.00174533,0.0212479,-1.82192,-0.496567,312,175,0.688007,0.705094,0
