Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
3050727,0,0,0,0.0262344,0.0178465,0.355419,0.00698132,-0.919789,-0.00174533,0.00724883,-0.919755,0.00159059,327,223,4.80724,0.131701,0
3467200,0,0,0,0.0260376,0.0177239,0.352084,0.00698132,-0.925025,0,0.00744567,-0.924868,0.00667077,327,223,4.75651,0.140505,0
3786964,0,0,0,0.0260737,0.0177266,0.351425,-0,-0.937242,0.00174533,0.000428274,-0.937088,0.00907524,327,223,4.64126,0.145421,0
4112268,0,0,0,0.0260062,0.0177872,0.349745,0.00698132,-0.951204,0.0279253,0.00747707,-0.951111,0.036935,327,223,4.50471,0.262555,0
4435168,0,0,0,0.0260219,0.0178388,0.347622,0.010472,-0.911062,0.0191986,0.010952,-0.91102,0.0303315,327,223,4.888,0.235215,0
4791872,0,0,0,0.0259499,0.017843,0.346944,0.010472,-0.942478,0.015708,0.011024,-0.94244,0.0275185,327,222,4.6069,0.211879,0
5134932,0,0,0,0.0259666,0.0178159,0.347557,0.010472,-0.945968,0.010472,0.0110073,-0.945904,0.0216698,326,211,4.78754,0.178045,0
5394505,0,0,0,0.0260511,0.0178019,0.348553,0.010472,-0.942478,0.010472,0.0109228,-0.942399,0.0206738,319,210,4.84367,0.0717967,0
8144452,0,0,0,0.0263344,0.0177251,0.35146,0.010472,-0.790634,0.0226893,0.0106395,-0.790479,0.0299833,321,215,6.41691,0.196986,0
8945318,0,0,0,0.0263545,0.0177434,0.351852,0.010472,-0.753982,0.0226893,0.0106195,-0.753845,0.0295918,322,250,5.99098,0.19706,-8.88178e-16
9438662,0,0,0,0.0263558,0.01769,0.353173,0.0139626,-0.733038,0.0244346,0.0141088,-0.732848,0.0300163,322,267,5.83113,0.198537,0
9704362,0,0,0,0.0263558,0.01769,0.353173,0.0139626,-0.715585,0.0261799,0.0141088,-0.715395,0.0317616,322,310,5.08294,0.17774,0
9959382,0,0,0,0.0264057,0.0176733,0.353888,0.0139626,-0.712094,0.0261799,0.0140589,-0.711887,0.0310467,322,322,4.87994,0.169355,0
