Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
4086572,0,0,0,0,0,0,-0,-1.28282,-0.00174533,0,-1.28282,-0.00174533,257,161,2.84359,-0.78953,0
4765877,0,0,0,0,0,0,-0,-1.2706,-0.00174533,0,-1.2706,-0.00174533,257,163,2.90275,-0.793428,0
5110364,0,0,0,0,0,0,0.00349066,-1.26885,-0.00349066,0.00349066,-1.26885,-0.00349066,256,163,2.91698,-0.80877,0
5414442,0,0,0,0,0,0,-0,-1.24093,-0.0261799,0,-1.24093,-0.0261799,257,164,3.08427,-0.879814,0
5894518,0,0,0,0,0,0,-0,-1.20428,-0.0575959,0,-1.20428,-0.0575959,257,165,3.31536,-1.00563,0
6179474,0,0,0,0,0,0,-0.00698132,-1.17984,-0.0977384,-0.00698132,-1.17984,-0.0977384,257,165,3.4536,-1.17237,0
6476919,0,0,0,0,0,0,-0.0122173,-1.16239,-0.132645,-0.0122173,-1.16239,-0.132645,257,166,3.52608,-1.31907,0
6774248,0,0,0,0,0,0,-0.015708,-1.14145,-0.153589,-0.015708,-1.14145,-0.153589,256,171,3.57834,-1.42765,0
7479168,0,0,0,0,0,0,-0.0191986,-1.11177,-0.188496,-0.0191986,-1.11177,-0.188496,261,184,3.56573,-1.49096,0
8245809,0,0,0,0,0,0,-0.0191986,-1.11527,-0.18326,-0.0191986,-1.11527,-0.18326,276,212,3.15447,-1.15522,0
8498305,0,0,0,0,0,0,-0.0191986,-1.11177,-0.181514,-0.0191986,-1.11177,-0.181514,284,221,3.06939,-1.01796,0
9453244,0,0,0,0,0,0,-0.015708,-1.10305,-0.188496,-0.015708,-1.10305,-0.188496,291,237,2.91146,-0.90565,0
10153906,0,0,0,0,0,0,-0.0191986,-1.08385,-0.240855,-0.0191986,-1.08385,-0.240855,291,237,2.99577,-1.09106,0
10407121,0,0,0,0,0,0,-0.0191986,-1.0821,-0.23911,-0.0191986,-1.0821,-0.23911,289,240,2.95961,-1.10243,0
14563546,0,0,0,0,0,0,-0.00349066,-1.10654,-0.21293,-0.00349066,-1.10654,-0.21293,297,249,2.71432,-0.850704,0
15377831,0,0,0,0,0,0,-0.00349066,-1.11177,-0.211185,-0.00349066,-1.11177,-0.211185,297,250,2.66553,-0.834172,0
16183043,0,0,0,0,0,0,-0.00349066,-1.11352,-0.211185,-0.00349066,-1.11352,-0.211185,294,237,2.82923,-0.914136,0
16449431,0,0,0,0,0,0,-0.00349066,-1.11177,-0.20944,-0.00349066,-1.11177,-0.20944,297,239,2.82284,-0.866672,0
16977609,0,0,0,0,0,0,-0,-1.11352,-0.207694,0,-1.11352,-0.207694,297,237,2.84179,-0.865858,0
18284413,0,0,0,0,0,0,-0,-1.12225,-0.207694,0,-1.12225,-0.207694,297,237,2.78039,-0.851577,0
18833665,0,0,0,0,0,0,-0,-1.12225,-0.20944,0,-1.12225,-0.20944,297,237,2.77889,-0.856323,0
27844095,0,0,0,0,0,0,0.010472,-1.05418,-0.174533,0.010472,-1.05418,-0.174533,285,189,4.06629,-1.18143,0
28162206,0,0,0,0,0,0,0.00698132,-1.0472,-0.202458,0.00698132,-1.0472,-0.202458,286,201,3.88651,-1.24717,0
31676322,0,0,0,0,0,0,0.00698132,-0.966912,-0.275762,0.00698132,-0.966912,-0.275762,304,360,2.14435,-0.773472,0
31926739,0,0,0,0,0,0,0.010472,-1.00356,-0.268781,0.010472,-1.00356,-0.268781,306,356,1.97212,-0.687631,0
32204244,0,0,0,0,0,0,0.010472,-1.01753,-0.268781,0.010472,-1.01753,-0.268781,308,354,1.9153,-0.646035,0
32472469,0,0,0,0,0,0,0.0122173,-1.02276,-0.268781,0.0122173,-1.02276,-0.268781,308,349,1.9426,-0.655916,0
