Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2632613,0,0,0,0,0,0,0.00349066,-1.56382,-0.185005,0.00349066,-1.56382,-0.185005,274,159,0.873922,-0.707511,0
3031345,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,274,159,0.872686,-0.709035,0
3300350,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,274,158,0.884198,-0.711177,0
3604766,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,274,158,0.884198,-0.711177,0
3881668,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,274,158,0.884198,-0.711177,0
4159203,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,273,158,0.882067,-0.722677,0
4468140,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,274,158,0.884198,-0.711177,0
5199654,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,273,158,0.882067,-0.722677,0
5500551,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,274,158,0.884198,-0.711177,0
5775318,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,273,158,0.882067,-0.722677,0
6042938,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,273,158,0.882067,-0.722677,0
6391535,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,274,157,0.89571,-0.713318,0
6661441,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,273,157,0.893579,-0.724818,0
6981174,0,0,0,0,0,0,0.00349066,-1.56382,-0.18675,0.00349066,-1.56382,-0.18675,273,157,0.893579,-0.724818,0
7251010,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,274,157,0.894464,-0.71488,0
7569146,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,157,0.892313,-0.726377,0
7840970,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,158,0.880804,-0.724215,0
8104726,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,157,0.892313,-0.726377,0
8384204,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,158,0.880804,-0.724215,0
8720300,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,158,0.880804,-0.724215,0
8990445,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,272,157,0.890161,-0.737873,0
9247856,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,158,0.880804,-0.724215,0
9526323,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,157,0.892313,-0.726377,0
9781565,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,158,0.880804,-0.724215,0
10058135,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,158,0.880804,-0.724215,0
10327913,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,273,157,0.892313,-0.726377,0
10623847,0,0,0,0,0,0,0.00349066,-1.56382,-0.188496,0.00349066,-1.56382,-0.188496,274,157,0.894464,-0.71488,0
11148445,0,0,0,0,0,0,0.00349066,-1.56731,-0.188496,0.00349066,-1.56731,-0.188496,273,158,0.860665,-0.720037,0
11642625,0,0,0,0,0,0,0.00349066,-1.53414,-0.195477,0.00349066,-1.53414,-0.195477,273,157,1.05927,-0.769844,0
11911697,0,0,0,0,0,0,0.00698132,-1.46433,-0.214675,0.00698132,-1.46433,-0.214675,273,158,1.44669,-0.883879,0
12172744,0,0,0,0,0,0,0.00349066,-1.39626,-0.228638,0.00349066,-1.39626,-0.228638,273,157,1.85862,-1.01895,0
12455610,0,0,0,0,0,0,0.00349066,-1.29329,-0.260054,0.00349066,-1.29329,-0.260054,273,157,2.4879,-1.27892,0
