Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2589688,4.54945e+08,-7.35811e+08,-253250,0.0193168,0.0279,0.454907,0.0837758,-1.55334,-0.00174533,0.0918886,-1.55156,0.00171016,174,104,1.91877,-1.50126,0
2972358,4.54945e+08,-7.35811e+08,-253250,0.0172309,0.0274555,0.453108,0.0802851,-1.56382,-0.00174533,0.0904839,-1.56158,0.00350918,174,103,1.86087,-1.48472,0
3256035,4.54945e+08,-7.35811e+08,-253250,0.0172309,0.0274555,0.453108,0.0802851,-1.56207,0,0.0904839,-1.55984,0.00525451,175,109,1.80289,-1.4769,0
3551372,4.54945e+08,-7.35811e+08,-253250,0.0166912,0.0274059,0.451528,0.0837758,-1.5708,-0.00174533,0.0945143,-1.56851,0.00508959,174,109,1.75237,-1.47751,0
3838349,4.54945e+08,-7.35811e+08,-253250,0.0177183,0.0277537,0.452209,0.0837758,-1.5708,0,0.0934871,-1.56886,0.00615349,175,112,1.71758,-1.47411,0
4113389,4.54945e+08,-7.35811e+08,-253250,0.0181276,0.027942,0.452375,0.0802851,-1.57429,0,0.0895872,-1.57254,0.005988,174,112,1.6909,-1.49318,0
4421571,4.54945e+08,-7.35811e+08,-253250,0.0181276,0.027942,0.452375,0.0802851,-1.5708,0,0.0895872,-1.56905,0.005988,174,106,1.78313,-1.48844,0
5168185,4.54945e+08,-7.35811e+08,-253250,0.0341041,0.0318109,0.451333,0.0541052,-1.56382,0,0.0474307,-1.56594,0.00703022,175,111,1.70711,-1.65258,0
5460548,4.54945e+08,-7.35811e+08,-253250,0.0236629,0.0537008,0.446809,0.0645772,-1.57952,0.00174533,0.068344,-1.60354,0.0132996,176,117,1.56835,-1.54021,0
5807093,4.54945e+08,-7.35811e+08,-253250,-0.0078639,0.130588,0.456039,0.0872665,-1.56382,0.00174533,0.12256,-1.66472,0.0040697,175,117,1.73721,-1.27684,0
6072666,4.54945e+08,-7.35811e+08,-253250,-0.0178944,0.179924,0.471861,0.0977384,-1.57429,0,0.143062,-1.72452,-0.013498,173,109,1.78711,-1.17198,0
6387274,4.54945e+08,-7.35811e+08,-253250,-0.0410471,0.244683,0.483936,0.120428,-1.56382,0,0.188904,-1.77881,-0.0255726,173,111,1.88372,-0.932494,0
6653220,4.54945e+08,-7.35811e+08,-253250,-0.0395843,0.24223,0.487063,0.125664,-1.56207,0,0.192678,-1.77461,-0.0287006,164,106,1.97559,-1.02114,0
6991020,4.54945e+08,-7.35811e+08,-253250,0.00545203,0.120561,0.482346,0.0907571,-1.57429,-0.00174533,0.112735,-1.66516,-0.0257282,167,108,1.76554,-1.43847,0
7254110,4.54945e+08,-7.35811e+08,-253250,0.00545203,0.120561,0.482346,0.0802851,-1.56382,-0.00349066,0.102263,-1.65469,-0.0274735,177,105,1.83603,-1.34382,0
7502511,4.54945e+08,-7.35811e+08,-253250,0.0318544,0.0225422,0.467376,0.0733038,-1.54287,-0.00174533,0.0688791,-1.53573,-0.0107589,180,107,1.91544,-1.55405,0
7776131,4.54945e+08,-7.35811e+08,-253250,0.0268859,-0.0826157,0.431151,0.10472,-1.54985,-0.00349066,0.105264,-1.43755,0.0237212,189,102,1.97389,-1.33369,0
8101460,4.54945e+08,-7.35811e+08,-253250,0.012041,-0.0637496,0.416309,0.127409,-1.57429,0,0.142798,-1.48085,0.0420541,187,100,1.89339,-1.17698,0
8338114,4.54945e+08,-7.35811e+08,-253250,-0.00276575,0.0583174,0.427708,0.109956,-1.54462,0,0.140151,-1.57325,0.0306553,173,106,2.02381,-1.30381,0
8677500,4.54945e+08,-7.35811e+08,-253250,-0.038741,0.170592,0.424777,0.115192,-1.54811,0,0.181362,-1.68901,0.0335855,169,104,2.0902,-1.06706,0
8942132,4.54945e+08,-7.35811e+08,-253250,-0.0478769,0.20184,0.434838,0.122173,-1.5708,-0.00174533,0.19748,-1.74295,0.0217793,174,108,1.90448,-0.919001,0
9246957,4.54945e+08,-7.35811e+08,-253250,-0.0289833,0.253111,0.478464,0.101229,-1.56207,0.00174533,0.157642,-1.78549,-0.0183557,185,109,1.85996,-0.927653,0
9487141,4.54945e+08,-7.35811e+08,-253250,-0.0208216,0.243988,0.490089,0.0925025,-1.58825,0.00349066,0.140754,-1.80255,-0.0282357,186,112,1.63775,-0.977955,0
9785215,4.54945e+08,-7.35811e+08,-253250,0.00341233,0.095107,0.494159,0.102974,-1.58301,0.00174533,0.126992,-1.64843,-0.034051,184,118,1.59694,-1.21119,0
10035710,4.54945e+08,-7.35811e+08,-253250,0.0135749,0.0742069,0.494465,0.0872665,-1.58476,0,0.101121,-1.62928,-0.0361018,189,121,1.5133,-1.26597,0
10383818,4.54945e+08,-7.35811e+08,-253250,0.0480751,-0.0646141,0.476477,0.0907571,-1.5708,-0.00174533,0.0701117,-1.47649,-0.0198599,190,111,1.70261,-1.52788,0
10648416,4.54945e+08,-7.35811e+08,-253250,0.0520144,-0.0727544,0.479996,0.0890118,-1.55683,0.00174533,0.0644271,-1.45439,-0.0198874,178,110,1.81499,-1.70365,0
10975844,4.54945e+08,-7.35811e+08,-253250,0.0496358,-0.0594695,0.483353,0.0837758,-1.57429,0,0.0615696,-1.48513,-0.0249897,177,113,1.66016,-1.70552,0
11251931,4.54945e+08,-7.35811e+08,-253250,0.0170122,0.070619,0.499719,0.0907571,-1.57429,0,0.101175,-1.61522,-0.0413561,181,118,1.62384,-1.3794,0
11580581,4.54945e+08,-7.35811e+08,-253250,0.00112081,0.13257,0.506618,0.0959931,-1.56207,0.00174533,0.122302,-1.66495,-0.0465093,173,119,1.71847,-1.32425,0
11845344,4.54945e+08,-7.35811e+08,-253250,-0.0350825,0.232513,0.493266,0.102974,-1.5708,-0.00174533,0.165487,-1.77362,-0.036648,177,122,1.66767,-0.976346,0
12135863,4.54945e+08,-7.35811e+08,-253250,-0.0350825,0.232513,0.493266,0.10472,-1.57429,-0.00174533,0.167232,-1.77711,-0.036648,174,117,1.71142,-0.995973,0
12392893,4.54945e+08,-7.35811e+08,-253250,0.00126957,0.190501,0.512635,0.0785398,-1.56731,0,0.1047,-1.72812,-0.0542721,173,110,1.75651,-1.31723,0
12722756,4.54945e+08,-7.35811e+08,-253250,0.0167782,0.0498676,0.500144,0.101229,-1.56382,0,0.111881,-1.58399,-0.0417814,176,123,1.65377,-1.43526,0
12984981,4.54945e+08,-7.35811e+08,-253250,0.030389,-0.00805301,0.50235,0.102974,-1.56382,0.00174533,0.100015,-1.52607,-0.0422413,179,109,1.8142,-1.49625,0
13266447,4.54945e+08,-7.35811e+08,-253250,0.030389,-0.00805301,0.50235,0.122173,-1.56382,0,0.119214,-1.52607,-0.0439867,181,98,1.96641,-1.42785,0
13528836,4.54945e+08,-7.35811e+08,-253250,0.041273,-0.0328272,0.486461,0.0942478,-1.57952,0,0.0804044,-1.51701,-0.0280981,175,107,1.72022,-1.63795,0
13836565,4.54945e+08,-7.35811e+08,-253250,0.0216586,0.126596,0.49817,0.0733038,-1.55683,0.00174533,0.0790749,-1.65374,-0.0380613,169,106,1.85431,-1.56542,0
14110658,4.54945e+08,-7.35811e+08,-253250,0.0216586,0.126596,0.49817,0.0523599,-1.56207,0.00174533,0.0581309,-1.65898,-0.0380613,178,103,1.81593,-1.4904,0
14427391,4.54945e+08,-7.35811e+08,-253250,0.0216586,0.126596,0.49817,0.0331613,-1.5708,-0.00349066,0.0389323,-1.6677,-0.0432973,184,111,1.62574,-1.45741,0
14700336,4.54945e+08,-7.35811e+08,-253250,0.0216586,0.126596,0.49817,0.0122173,-1.56731,0,0.0179884,-1.66421,-0.0398066,181,106,1.68036,-1.52243,0
