Timestamp,Latitude,Longitude,Altitude,Plane Roll,Plane Pitch,Plane Yaw,Gimbal Roll,Gimbal Pitch,Gimbal Yaw,Gimbal Delta Roll,Gimbal Delta Pitch,Gimbal Delta Yaw,X in frame,Y in frame,Estimated X,Estimated Y,Estimated Z
2552491,4.54945e+08,-7.35811e+08,-253250,0.0531171,0.0185485,0.411345,0.0296706,-1.5708,0.00174533,0.0291447,-1.57061,0.00197347,178,176,0.866079,-1.62533,0
2947217,4.54945e+08,-7.35811e+08,-253250,0.0532055,0.0184705,0.413004,0.0296706,-1.5708,0.00174533,0.0290564,-1.57053,0.000314728,178,172,0.91317,-1.62439,0
3211424,4.54945e+08,-7.35811e+08,-253250,0.0532468,0.0183976,0.413693,0.0296706,-1.55858,0,0.0290151,-1.55824,-0.00212017,178,179,0.899984,-1.63134,0
3519176,4.54945e+08,-7.35811e+08,-253250,0.0533962,0.018577,0.41237,0.0296706,-1.5708,0.00349066,0.0288656,-1.57063,0.00269419,178,173,0.903924,-1.62466,0
3805493,4.54945e+08,-7.35811e+08,-253250,0.0534997,0.0185264,0.413337,0.0296706,-1.54636,0,0.0287622,-1.54615,-0.00176334,177,172,1.05576,-1.64625,0
4082296,4.54945e+08,-7.35811e+08,-253250,0.0534997,0.0185264,0.413337,0.0296706,-1.55858,-0.00349066,0.0287622,-1.55837,-0.005254,177,172,0.977155,-1.64608,0
4391815,4.54945e+08,-7.35811e+08,-253250,0.0534997,0.0185264,0.413337,0.0296706,-1.5708,-0.00174533,0.0287622,-1.57058,-0.00350867,177,169,0.942828,-1.64026,0
4644277,4.54945e+08,-7.35811e+08,-253250,0.0534997,0.0185264,0.413337,0.0296706,-1.54636,-0.00349066,0.0287622,-1.54615,-0.005254,177,169,1.08572,-1.64907,0
5383515,4.54945e+08,-7.35811e+08,-253250,0.0537147,0.0183816,0.415342,0.0314159,-1.5865,0.00174533,0.0302925,-1.58615,-0.00202317,177,182,0.705174,-1.63898,0
5664743,4.54945e+08,-7.35811e+08,-253250,0.0538998,0.0183603,0.417489,0.0314159,-1.55858,-0.00174533,0.0301074,-1.5582,-0.00766055,176,170,1.00642,-1.65682,0
5916825,4.54945e+08,-7.35811e+08,-253250,0.053959,0.0181998,0.418866,0.0314159,-1.58301,0,0.0300481,-1.58247,-0.00729287,177,178,0.769615,-1.64068,0
6189629,4.54945e+08,-7.35811e+08,-253250,0.0541072,0.0182044,0.420159,0.0314159,-1.55509,-0.00349066,0.0299,-1.55455,-0.0120762,177,176,0.952628,-1.65056,0
6458201,4.54945e+08,-7.35811e+08,-253250,0.0542247,0.0182497,0.419604,0.0314159,-1.55509,-0.00349066,0.0297825,-1.5546,-0.0115212,177,170,1.02364,-1.64986,0
6744149,4.54945e+08,-7.35811e+08,-253250,0.0542905,0.0183489,0.419651,0.0314159,-1.56382,-0.00174533,0.0297167,-1.56342,-0.00982283,176,174,0.927395,-1.65922,0
7011387,4.54945e+08,-7.35811e+08,-253250,0.0543696,0.0183371,0.419446,0.0314159,-1.5708,-0.00174533,0.0296376,-1.57039,-0.00961833,177,180,0.814705,-1.64816,0
7327648,4.54945e+08,-7.35811e+08,-253250,0.0543562,0.0183301,0.419049,0.0314159,-1.57952,0,0.029651,-1.57911,-0.00747573,176,167,0.919525,-1.65178,0
7599304,4.54945e+08,-7.35811e+08,-253250,0.0544958,0.0183364,0.420369,0.0314159,-1.57429,0.00174533,0.0295114,-1.57388,-0.00704993,177,177,0.835024,-1.64447,0
7941945,4.54945e+08,-7.35811e+08,-253250,0.0547002,0.0182485,0.421881,0.0314159,-1.58825,0.00174533,0.029307,-1.58776,-0.00856285,176,172,0.811493,-1.65268,0
8212330,4.54945e+08,-7.35811e+08,-253250,0.0547384,0.0181608,0.422837,0.0314159,-1.5708,0,0.0292688,-1.57022,-0.0112636,178,180,0.816763,-1.6374,0
8561334,4.54945e+08,-7.35811e+08,-253250,0.0548091,0.0182555,0.423451,0.0314159,-1.57952,0.00174533,0.0291981,-1.57904,-0.0101321,177,177,0.803708,-1.6454,0
